date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:13	53444/53444	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:15%20GMT	http://bibliograph.net/MusicPlaylist	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MusicPlaylist.html	(from http://bibliograph.net/types)
11:20:13	62954/62954	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:15%20GMT	http://bibliograph.net/MusicAlbum	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MusicAlbum.html	(from http://bibliograph.net/types)
11:20:14	55053/55053	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:15%20GMT	http://bibliograph.net/MusicRelease	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MusicRelease.html	(from http://bibliograph.net/types)
11:20:14	67484/67484	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:16%20GMT	http://bibliograph.net/PublicationIssue	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/PublicationIssue.html	(from http://bibliograph.net/types)
11:20:15	75461/75461	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:16%20GMT	http://bibliograph.net/PublicationVolume	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/PublicationVolume.html	(from http://bibliograph.net/types)
11:20:15	54480/54480	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:16%20GMT	http://bibliograph.net/Question	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Question.html	(from http://bibliograph.net/types)
11:20:15	55752/55752	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:17%20GMT	http://bibliograph.net/Recipe	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Recipe.html	(from http://bibliograph.net/types)
11:20:16	44707/44707	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:17%20GMT	http://bibliograph.net/Sculpture	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Sculpture.html	(from http://bibliograph.net/types)
11:20:16	50288/50288	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:18%20GMT	http://bibliograph.net/Season	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Season.html	(from http://bibliograph.net/types)
11:20:16	53321/53321	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:18%20GMT	http://bibliograph.net/RadioSeason	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/RadioSeason.html	(from http://bibliograph.net/types)
11:20:17	59349/59349	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:18%20GMT	http://bibliograph.net/TVSeason	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/TVSeason.html	(from http://bibliograph.net/types)
11:20:17	48545/48545	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:19%20GMT	http://bibliograph.net/Series	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Series.html	(from http://bibliograph.net/types)
11:20:17	46029/46029	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:19%20GMT	http://bibliograph.net/BookSeries	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/BookSeries.html	(from http://bibliograph.net/types)
11:20:18	48919/48919	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:19%20GMT	http://bibliograph.net/MovieSeries	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MovieSeries.html	(from http://bibliograph.net/types)
11:20:18	62732/62732	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:20%20GMT	http://bibliograph.net/Periodical	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Periodical.html	(from http://bibliograph.net/types)
11:20:19	55055/55055	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:20%20GMT	http://bibliograph.net/RadioSeries	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/RadioSeries.html	(from http://bibliograph.net/types)
11:20:19	61080/61080	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:20%20GMT	http://bibliograph.net/TVSeries	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/TVSeries.html	(from http://bibliograph.net/types)
11:20:19	60122/60122	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:21%20GMT	http://bibliograph.net/SoftwareApplication	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/SoftwareApplication.html	(from http://bibliograph.net/types)
11:20:20	57271/57271	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:21%20GMT	http://bibliograph.net/MobileApplication	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MobileApplication.html	(from http://bibliograph.net/types)
11:20:20	57133/57133	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:21%20GMT	http://bibliograph.net/WebApplication	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/WebApplication.html	(from http://bibliograph.net/types)
11:20:20	73733/73733	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:22%20GMT	http://bibliograph.net/VisualArtwork	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/VisualArtwork.html	(from http://bibliograph.net/types)
11:20:21	66600/66600	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:22%20GMT	http://bibliograph.net/WebPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/WebPage.html	(from http://bibliograph.net/types)
11:20:21	49183/49183	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:22%20GMT	http://bibliograph.net/AboutPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/AboutPage.html	(from http://bibliograph.net/types)
11:20:21	49204/49204	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:23%20GMT	http://bibliograph.net/CheckoutPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/CheckoutPage.html	(from http://bibliograph.net/types)
11:20:21	49395/49395	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:23%20GMT	http://bibliograph.net/CollectionPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/CollectionPage.html	(from http://bibliograph.net/types)
11:20:22	49287/49287	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:23%20GMT	http://bibliograph.net/ImageGallery	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ImageGallery.html	(from http://bibliograph.net/types)
11:20:22	49287/49287	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:23%20GMT	http://bibliograph.net/VideoGallery	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/VideoGallery.html	(from http://bibliograph.net/types)
11:20:22	49197/49197	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:24%20GMT	http://bibliograph.net/ContactPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ContactPage.html	(from http://bibliograph.net/types)
11:20:23	49222/49222	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:24%20GMT	http://bibliograph.net/ItemPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ItemPage.html	(from http://bibliograph.net/types)
11:20:23	54533/54533	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:24%20GMT	http://bibliograph.net/MedicalWebPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MedicalWebPage.html	(from http://bibliograph.net/types)
11:20:23	49197/49197	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:25%20GMT	http://bibliograph.net/ProfilePage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ProfilePage.html	(from http://bibliograph.net/types)
11:20:24	55443/55443	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:25%20GMT	http://bibliograph.net/QAPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/QAPage.html	(from http://bibliograph.net/types)
11:20:24	49240/49240	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:26%20GMT	http://bibliograph.net/SearchResultsPage	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/SearchResultsPage.html	(from http://bibliograph.net/types)
11:20:24	45843/45843	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:26%20GMT	http://bibliograph.net/WebPageElement	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/WebPageElement.html	(from http://bibliograph.net/types)
11:20:25	44869/44869	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:26%20GMT	http://bibliograph.net/SiteNavigationElement	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/SiteNavigationElement.html	(from http://bibliograph.net/types)
11:20:25	47077/47077	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:26%20GMT	http://bibliograph.net/Table	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Table.html	(from http://bibliograph.net/types)
11:20:25	44799/44799	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:27%20GMT	http://bibliograph.net/WPAdBlock	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/WPAdBlock.html	(from http://bibliograph.net/types)
11:20:25	44789/44789	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:27%20GMT	http://bibliograph.net/WPFooter	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/WPFooter.html	(from http://bibliograph.net/types)
11:20:26	44789/44789	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:27%20GMT	http://bibliograph.net/WPHeader	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/WPHeader.html	(from http://bibliograph.net/types)
11:20:26	44794/44794	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:28%20GMT	http://bibliograph.net/WPSideBar	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/WPSideBar.html	(from http://bibliograph.net/types)
11:20:26	46835/46835	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:28%20GMT	http://bibliograph.net/WebSite	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/WebSite.html	(from http://bibliograph.net/types)
11:20:27	18975/18975	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:28%20GMT	http://bibliograph.net/BusinessEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/BusinessEvent.html	(from http://bibliograph.net/types)
11:20:27	18983/18983	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:28%20GMT	http://bibliograph.net/ChildrensEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ChildrensEvent.html	(from http://bibliograph.net/types)
11:20:27	18961/18961	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:29%20GMT	http://bibliograph.net/ComedyEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ComedyEvent.html	(from http://bibliograph.net/types)
11:20:27	18957/18957	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:29%20GMT	http://bibliograph.net/DanceEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/DanceEvent.html	(from http://bibliograph.net/types)
11:20:27	21746/21746	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:29%20GMT	http://bibliograph.net/DeliveryEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/DeliveryEvent.html	(from http://bibliograph.net/types)
11:20:28	18982/18982	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:29%20GMT	http://bibliograph.net/EducationEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/EducationEvent.html	(from http://bibliograph.net/types)
11:20:28	18939/18939	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:30%20GMT	http://bibliograph.net/Festival	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Festival.html	(from http://bibliograph.net/types)
11:20:28	19575/19575	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:30%20GMT	http://bibliograph.net/FoodEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/FoodEvent.html	(from http://bibliograph.net/types)
11:20:28	18975/18975	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:30%20GMT	http://bibliograph.net/LiteraryEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/LiteraryEvent.html	(from http://bibliograph.net/types)
11:20:29	33007/33007	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:30%20GMT	http://bibliograph.net/MusicEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MusicEvent.html	(from http://bibliograph.net/types)
11:20:29	24174/24174	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:31%20GMT	http://bibliograph.net/PublicationEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/PublicationEvent.html	(from http://bibliograph.net/types)
11:20:29	30590/30590	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:31%20GMT	http://bibliograph.net/BroadcastEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/BroadcastEvent.html	(from http://bibliograph.net/types)
11:20:29	30643/30643	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:31%20GMT	http://bibliograph.net/OnDemandEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/OnDemandEvent.html	(from http://bibliograph.net/types)
11:20:30	18948/18948	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:31%20GMT	http://bibliograph.net/SaleEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/SaleEvent.html	(from http://bibliograph.net/types)
11:20:30	18961/18961	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:32%20GMT	http://bibliograph.net/SocialEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/SocialEvent.html	(from http://bibliograph.net/types)
11:20:30	22532/22532	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:32%20GMT	http://bibliograph.net/SportsEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/SportsEvent.html	(from http://bibliograph.net/types)
11:20:31	23192/23192	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:32%20GMT	http://bibliograph.net/TheaterEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/TheaterEvent.html	(from http://bibliograph.net/types)
11:20:31	21631/21631	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:32%20GMT	http://bibliograph.net/UserInteraction	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserInteraction.html	(from http://bibliograph.net/types)
11:20:31	19047/19047	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:33%20GMT	http://bibliograph.net/UserBlocks	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserBlocks.html	(from http://bibliograph.net/types)
11:20:31	19060/19060	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:33%20GMT	http://bibliograph.net/UserCheckins	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserCheckins.html	(from http://bibliograph.net/types)
11:20:32	22715/22715	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:33%20GMT	http://bibliograph.net/UserComments	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserComments.html	(from http://bibliograph.net/types)
11:20:32	19066/19066	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:33%20GMT	http://bibliograph.net/UserDownloads	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserDownloads.html	(from http://bibliograph.net/types)
11:20:32	19035/19035	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:34%20GMT	http://bibliograph.net/UserLikes	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserLikes.html	(from http://bibliograph.net/types)
11:20:32	19072/19072	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:34%20GMT	http://bibliograph.net/UserPageVisits	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserPageVisits.html	(from http://bibliograph.net/types)
11:20:32	19075/19075	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:34%20GMT	http://bibliograph.net/UserPlays	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserPlays.html	(from http://bibliograph.net/types)
11:20:33	19043/19043	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:34%20GMT	http://bibliograph.net/UserPlusOnes	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserPlusOnes.html	(from http://bibliograph.net/types)
11:20:33	19035/19035	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:35%20GMT	http://bibliograph.net/UserTweets	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/UserTweets.html	(from http://bibliograph.net/types)
11:20:33	18990/18990	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:35%20GMT	http://bibliograph.net/VisualArtsEvent	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/VisualArtsEvent.html	(from http://bibliograph.net/types)
11:20:33	13524/13524	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:35%20GMT	http://bibliograph.net/AlignmentObject	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/AlignmentObject.html	(from http://bibliograph.net/types)
11:20:34	14164/14164	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:35%20GMT	http://bibliograph.net/Audience	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Audience.html	(from http://bibliograph.net/types)
11:20:34	12927/12927	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:36%20GMT	http://bibliograph.net/BusinessAudience	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/BusinessAudience.html	(from http://bibliograph.net/types)
11:20:34	12037/12037	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:36%20GMT	http://bibliograph.net/EducationalAudience	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/EducationalAudience.html	(from http://bibliograph.net/types)
11:20:34	19810/19810	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:36%20GMT	http://bibliograph.net/MedicalAudience	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MedicalAudience.html	(from http://bibliograph.net/types)
11:20:35	14873/14873	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:36%20GMT	http://bibliograph.net/PeopleAudience	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/PeopleAudience.html	(from http://bibliograph.net/types)
11:20:35	15830/15830	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:36%20GMT	http://bibliograph.net/ParentAudience	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ParentAudience.html	(from http://bibliograph.net/types)
11:20:35	11927/11927	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:37%20GMT	http://bibliograph.net/Brand	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Brand.html	(from http://bibliograph.net/types)
11:20:35	69/69	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202019%2010:20:37%20GMT	http://bibliograph.net/Bus%20Trip	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Bus%20Trip.1d8.delayed	(from http://bibliograph.net/types)
11:20:36	11304/11304	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:37%20GMT	http://bibliograph.net/Class	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Class.html	(from http://bibliograph.net/types)
11:20:36	27546/27546	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:37%20GMT	http://bibliograph.net/Demand	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Demand.html	(from http://bibliograph.net/types)
11:20:36	15613/15613	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:38%20GMT	http://bibliograph.net/EntryPoint	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/EntryPoint.html	(from http://bibliograph.net/types)
11:20:36	14287/14287	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:38%20GMT	http://bibliograph.net/Enumeration	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/Enumeration.html	(from http://bibliograph.net/types)
11:20:37	11077/11077	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:38%20GMT	http://bibliograph.net/ActionStatusType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ActionStatusType.html	(from http://bibliograph.net/types)
11:20:37	11111/11111	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:39%20GMT	http://bibliograph.net/BookFormatType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/BookFormatType.html	(from http://bibliograph.net/types)
11:20:37	11646/11646	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:39%20GMT	http://bibliograph.net/BusinessEntityType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/BusinessEntityType.html	(from http://bibliograph.net/types)
11:20:37	12185/12185	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:39%20GMT	http://bibliograph.net/BusinessFunction	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/BusinessFunction.html	(from http://bibliograph.net/types)
11:20:38	10998/10998	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:39%20GMT	http://bibliograph.net/ContactPointOption	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ContactPointOption.html	(from http://bibliograph.net/types)
11:20:38	11596/11596	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:40%20GMT	http://bibliograph.net/DayOfWeek	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/DayOfWeek.html	(from http://bibliograph.net/types)
11:20:38	13713/13713	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:40%20GMT	http://bibliograph.net/DeliveryMethod	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/DeliveryMethod.html	(from http://bibliograph.net/types)
11:20:38	10191/10191	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:40%20GMT	http://bibliograph.net/LockerDelivery	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/LockerDelivery.html	(from http://bibliograph.net/types)
11:20:39	10787/10787	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:40%20GMT	http://bibliograph.net/ParcelService	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ParcelService.html	(from http://bibliograph.net/types)
11:20:39	15038/15038	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:40%20GMT	http://bibliograph.net/DrugCostCategory	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/DrugCostCategory.html	(from http://bibliograph.net/types)
11:20:39	15399/15399	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:41%20GMT	http://bibliograph.net/DrugPregnancyCategory	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/DrugPregnancyCategory.html	(from http://bibliograph.net/types)
11:20:39	15079/15079	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:41%20GMT	http://bibliograph.net/DrugPrescriptionStatus	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/DrugPrescriptionStatus.html	(from http://bibliograph.net/types)
11:20:40	11169/11169	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:41%20GMT	http://bibliograph.net/EventStatusType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/EventStatusType.html	(from http://bibliograph.net/types)
11:20:40	11128/11128	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:41%20GMT	http://bibliograph.net/GamePlayMode	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/GamePlayMode.html	(from http://bibliograph.net/types)
11:20:40	11009/11009	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:42%20GMT	http://bibliograph.net/GameServerStatus	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/GameServerStatus.html	(from http://bibliograph.net/types)
11:20:40	15483/15483	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:42%20GMT	http://bibliograph.net/InfectiousAgentClass	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/InfectiousAgentClass.html	(from http://bibliograph.net/types)
11:20:41	11418/11418	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:42%20GMT	http://bibliograph.net/ItemAvailability	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ItemAvailability.html	(from http://bibliograph.net/types)
11:20:41	11087/11087	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:42%20GMT	http://bibliograph.net/ItemListOrderType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/ItemListOrderType.html	(from http://bibliograph.net/types)
11:20:41	11115/11115	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:43%20GMT	http://bibliograph.net/MapCategoryType	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MapCategoryType.html	(from http://bibliograph.net/types)
11:20:41	15342/15342	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:43%20GMT	http://bibliograph.net/MedicalDevicePurpose	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MedicalDevicePurpose.html	(from http://bibliograph.net/types)
11:20:41	15142/15142	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:43%20GMT	http://bibliograph.net/MedicalEnumeration	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MedicalEnumeration.html	(from http://bibliograph.net/types)
11:20:42	15275/15275	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:43%20GMT	http://bibliograph.net/MedicalEvidenceLevel	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MedicalEvidenceLevel.html	(from http://bibliograph.net/types)
11:20:42	15336/15336	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:44%20GMT	http://bibliograph.net/MedicalImagingTechnique	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MedicalImagingTechnique.html	(from http://bibliograph.net/types)
11:20:42	15608/15608	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20May%202019%2010:20:44%20GMT	http://bibliograph.net/MedicalObservationalStudyDesign	C:/My%20Web%20Sites/BiblioGraph/bibliograph.net/MedicalObservationalStudyDesign.html	(from http://bibliograph.net/types)
